Date,Open,High,Low,Close,Volume,Date_year,Date_month,Date_day,Date_day_of_week,Open_x_High,Open_x_Low,High_x_Low,Open_scaled,High_scaled,Low_scaled,Close_scaled,Volume_scaled
1986-08-20,0.157366,0.162946,0.157366,0.16183,171315200,1986,8,20,2,0.025642160236,0.024764057956,0.025642160236,-0.6520693682060034,-0.6521389253465907,-0.6516046559366772,-0.651756880880768,-0.5592871448856966
1986-08-21,0.161272,0.162388,0.159598,0.159598,194656000,1986,8,21,3,0.026188637536000002,0.025738688655999997,0.025916800024,-0.651761822772399,-0.6521824463581839,-0.6514269572960716,-0.6519327225898142,-0.46015839170132006
1986-08-22,0.160156,0.163504,0.160156,0.16183,115718400,1986,8,22,4,0.026186146624,0.025649944335999996,0.026186146624,-0.6518496928962859,-0.6520954043349975,-0.6513825326359203,-0.651756880880768,-0.7954076491118218
1986-08-25,0.162946,0.164621,0.162388,0.162388,126403200,1986,8,25,0,0.026824333465999998,0.026460475048,0.026732474948,-0.6516300175865687,-0.6520082843171665,-0.6512048339953148,-0.6517129204535065,-0.7500291315792426
1986-08-26,0.162388,0.164621,0.162388,0.163504,131241600,1986,8,26,1,0.026732474948,0.026369862544000002,0.026732474948,-0.6516739526485121,-0.6520082843171665,-0.6512048339953148,-0.6516249995989835,-0.7294803689229803
1986-08-27,0.163504,0.165179,0.16183,0.165179,147033600,1986,8,27,2,0.027007427216,0.02645985232,0.02673091757,-0.6515860825246252,-0.6519647633055733,-0.6512492586554662,-0.6514930395350711,-0.6624114908087908
1986-08-28,0.165179,0.169643,0.164621,0.168527,219699200,1986,8,28,3,0.028021461096999996,0.027191932158999996,0.027926800302999995,-0.6514541986021246,-0.6516165952128272,-0.651027055740623,-0.6512292769715019,-0.3537995183230735
1986-08-29,0.167969,0.169643,0.164621,0.165179,135228800,1986,8,29,4,0.028494765066999998,0.027651224749,0.027926800302999995,-0.6512345232924074,-0.6516165952128272,-0.651027055740623,-0.6514930395350711,-0.7125466663636529
1986-09-02,0.165737,0.165737,0.155134,0.155134,232960000,1986,9,2,1,0.027468753169,0.025711443757999997,0.025711443757999997,-0.6514102635401812,-0.65192124229398,-0.6517823545772826,-0.6522844060079066,-0.2974806873392435
1986-09-03,0.155134,0.155692,0.152344,0.155134,117488000,1986,9,3,2,0.024153122728,0.023633734096,0.023718742048,-0.6522451084537771,-0.6527046984973028,-0.6520044778780396,-0.6522844060079066,-0.7878921294366148
1986-09-04,0.15625,0.158482,0.155134,0.158482,198800000,1986,9,4,3,0.024762812500000002,0.0242396875,0.024585946588,-0.6521572383298903,-0.6524870934393366,-0.6517823545772826,-0.6520206434443374,-0.4425587570188732
1986-09-05,0.15904,0.160156,0.15625,0.156808,98492800,1986,9,5,4,0.025471210239999997,0.024849999999999997,0.025024374999999998,-0.6519375630201729,-0.6523565304045569,-0.6516935052569799,-0.652152524726122,-0.8685650494945335
1986-09-08,0.15625,0.15625,0.150112,0.155134,126201600,1986,9,8,0,0.0244140625,0.023455,0.023455,-0.6521572383298903,-0.6526611774857096,-0.652182176518645,-0.6522844060079066,-0.7508853300232535
1986-09-09,0.154576,0.160714,0.154576,0.159598,150774400,1986,9,9,1,0.024842527264,0.023893739775999998,0.024842527264,-0.6522890435157206,-0.6523130093929635,-0.651826779237434,-0.6519327225898142,-0.6465242530143658
1986-09-10,0.15904,0.160156,0.155134,0.15625,75667200,1986,9,10,2,0.025471210239999997,0.024672511359999996,0.024845640904,-0.6519375630201729,-0.6523565304045569,-0.6517823545772826,-0.6521964851533835,-0.9655057399886599
1986-09-11,0.154576,0.155134,0.145089,0.145647,134355200,1986,9,11,3,0.023979993183999997,0.022427277263999998,0.022508236926,-0.6522890435157206,-0.652748219508896,-0.6525820780740936,-0.6530318120534805,-0.7162568596210337
1986-09-12,0.145089,0.146205,0.141741,0.141741,228480000,1986,9,12,4,0.021212737245,0.020565059949,0.020723242905,-0.6530360183054296,-0.6534446336890324,-0.6528486260350019,-0.6533395350443114,-0.31650731942837523
1986-09-15,0.143973,0.147879,0.142857,0.147879,222723200,1986,9,15,0,0.021290583267,0.020567550861,0.021125550303000003,-0.6531238884293165,-0.6533140706542526,-0.6527597767146992,-0.6528559703444344,-0.34095654166290956
1986-09-16,0.147879,0.156808,0.145089,0.155692,246400000,1986,9,16,1,0.023188610232,0.021455616231,0.022751115912,-0.6528163429957123,-0.6526176564741163,-0.6525820780740936,-0.652240445580645,-0.24040079107184817
1986-09-17,0.155692,0.15625,0.152902,0.152902,116860800,1986,9,17,2,0.024326874999999998,0.023805618184,0.0238909375,-0.6522011733918337,-0.6526611774857096,-0.6519600532178882,-0.6524602477169528,-0.7905558579290932
1986-09-18,0.152902,0.154018,0.15067,0.151786,99030400,1986,9,18,3,0.023549660236,0.023037744340000003,0.023205892059999997,-0.652420848701551,-0.6528352615320825,-0.6521377518584937,-0.6525481685714759,-0.8662818536438377
1986-09-19,0.15067,0.151228,0.148438,0.150112,127612800,1986,9,19,4,0.02278552276,0.02236515346,0.022447981864,-0.6525965889493248,-0.6530528665900488,-0.6523154504990991,-0.6526800498532604,-0.744891940915177
1986-09-22,0.149554,0.157924,0.149554,0.157366,239680000,1986,9,22,0,0.023618165896,0.022366398915999997,0.023618165896,-0.6526844590732117,-0.6525306144509299,-0.6522266011787964,-0.6521085642988604,-0.2689407392055458
1986-09-23,0.157366,0.16183,0.156808,0.161272,338240000,1986,9,23,1,0.025466539780000002,0.024676247728000002,0.02537623864,-0.6520693682060034,-0.6522259673697771,-0.6516490805968286,-0.6518008413080296,0.14964516675535308
1986-09-24,0.161272,0.162388,0.151786,0.156808,176870400,1986,9,24,2,0.026188637536000002,0.024478831792,0.024648224968000003,-0.651761822772399,-0.6521824463581839,-0.6520489025381909,-0.652152524726122,-0.5356941210951732
1986-09-25,0.156808,0.157366,0.150112,0.154018,187801600,1986,9,25,3,0.024676247728000002,0.023538762496,0.023622524992000002,-0.6521133032679468,-0.6525741354625231,-0.652182176518645,-0.6523723268624296,-0.4892691387976917
1986-09-26,0.152344,0.15346,0.151228,0.152902,70022400,1986,9,26,4,0.023378710240000003,0.023038678432,0.023207448880000002,-0.6524647837634945,-0.6528787825436757,-0.6520933271983422,-0.6524602477169528,-0.9894792964209659
1986-09-29,0.150112,0.151228,0.141183,0.145089,208947200,1986,9,29,0,0.022701137536,0.021193262496,0.021350822724,-0.6526405240112683,-0.6530528665900488,-0.6528930506951532,-0.653075772480742,-0.39946343533698975
1986-09-30,0.146763,0.151228,0.145647,0.149554,180790400,1986,9,30,1,0.022194674964000002,0.021375590661,0.022025904516,-0.6529042131195992,-0.6530528665900488,-0.6525376534139422,-0.652724010280522,-0.5190458180171829
1986-10-01,0.148996,0.154018,0.148996,0.152344,138588800,1986,10,1,2,0.022948065927999996,0.022199808015999998,0.022948065927999996,-0.6527283941351552,-0.6528352615320825,-0.6522710258389477,-0.6525042081442144,-0.6982766922968041
1986-10-02,0.15067,0.15346,0.149554,0.152344,94819200,1986,10,2,3,0.0231218182,0.02253330118,0.02295055684,-0.6525965889493248,-0.6528787825436757,-0.6522266011787964,-0.6525042081442144,-0.8841668878076215
1986-10-03,0.15346,0.155134,0.148996,0.15067,138745600,1986,10,3,4,0.023806863640000002,0.02286492616,0.023114345463999996,-0.6523769136396075,-0.652748219508896,-0.6522710258389477,-0.6526360894259989,-0.6976107601736845
1986-10-06,0.15067,0.152902,0.150112,0.152344,94505600,1986,10,6,0,0.023037744340000003,0.02261737504,0.022952425024000002,-0.6525965889493248,-0.6529223035552691,-0.652182176518645,-0.6525042081442144,-0.8854987520538607
1986-10-07,0.151786,0.152344,0.146763,0.147321,127993600,1986,10,7,1,0.023123686384000003,0.022276568718,0.022358462472,-0.6525087188254379,-0.6529658245668624,-0.6524488040936395,-0.652899930771696,-0.7432746771876008
1986-10-08,0.146763,0.147321,0.143973,0.146205,111574400,1986,10,8,2,0.021621271923,0.021129909399,0.021210246333,-0.6529042131195992,-0.653357591665846,-0.6526709273943964,-0.652987851626219,-0.8130072837942687
1986-10-09,0.146205,0.148438,0.145647,0.147321,77952000,1986,10,9,3,0.021702377789999998,0.021294319635,0.021619549385999998,-0.6529481481815427,-0.6532704716480149,-0.6525376534139422,-0.652899930771696,-0.9558021576232026
1986-10-10,0.146763,0.148996,0.144531,0.148438,58531200,1986,10,10,4,0.021867099948,0.021211803153,0.021534540875999996,-0.6529042131195992,-0.6532269506364217,-0.6526265027342449,-0.6528119311350451,-1.0382826077295888
1986-10-13,0.147879,0.154576,0.147321,0.154576,99680000,1986,10,13,0,0.022858544304,0.021785682159,0.022772290896,-0.6528163429957123,-0.6527917405204893,-0.6524043794334882,-0.6523283664351681,-0.8635229919909135
1986-10-14,0.154576,0.157366,0.15067,0.151786,199337600,1986,10,14,1,0.024325006816,0.02328996592,0.02371033522,-0.6522890435157206,-0.6525741354625231,-0.6521377518584937,-0.6525481685714759,-0.4402755611681774
1986-10-15,0.149554,0.149554,0.146205,0.148996,205408000,1986,10,15,2,0.022366398915999997,0.02186554257,0.02186554257,-0.6526844590732117,-0.6531834296248284,-0.6524932287537909,-0.6527679707077836,-0.41449447468740386
1986-10-16,0.148996,0.151228,0.148438,0.150112,135766400,1986,10,16,3,0.022532367087999997,0.022116668247999998,0.022447981864,-0.6527283941351552,-0.6530528665900488,-0.6523154504990991,-0.6526800498532604,-0.7102634705129571
1986-10-17,0.15067,0.151786,0.148996,0.150112,151872000,1986,10,17,4,0.02286959662,0.022449227319999997,0.022615506856,-0.6525965889493248,-0.6530093455784556,-0.6522710258389477,-0.6526800498532604,-0.6418627281525284
1986-10-20,0.149554,0.150112,0.146763,0.146763,148982400,1986,10,20,0,0.022449850047999997,0.021948993702,0.022030887456,-0.6526844590732117,-0.6531399086132352,-0.6524488040936395,-0.6529438911989575,-0.6541349058500184
1986-10-21,0.147321,0.147321,0.145647,0.146205,113724800,1986,10,21,1,0.021703477041,0.021456861687,0.021456861687,-0.6528602780576558,-0.653357591665846,-0.6525376534139422,-0.652987851626219,-0.8038745003914854
1986-10-22,0.146205,0.146763,0.143973,0.145089,94483200,1986,10,22,2,0.021457484415000002,0.021049572465,0.021129909399,-0.6529481481815427,-0.6534011126774392,-0.6526709273943964,-0.653075772480742,-0.8855938852143064
1986-10-23,0.145089,0.147879,0.145089,0.147879,123132800,1986,10,23,3,0.021455616231,0.021050817920999998,0.021455616231,-0.6530360183054296,-0.6533140706542526,-0.6525820780740936,-0.6528559703444344,-0.7639185730043088
1986-10-24,0.147879,0.148438,0.146205,0.147321,75331200,1986,10,24,4,0.021950863002,0.021620649195,0.021702377789999998,-0.6528163429957123,-0.6532704716480149,-0.6524932287537909,-0.652899930771696,-0.9669327373953447
1986-10-27,0.149554,0.151786,0.148438,0.151786,151200000,1986,10,27,0,0.022700203444,0.022199496651999998,0.022530810268,-0.6526844590732117,-0.6530093455784556,-0.6523154504990991,-0.6525481685714759,-0.6447167229658982
1986-10-28,0.151786,0.152344,0.147321,0.148996,142240000,1986,10,28,1,0.023123686384000003,0.022361265306,0.022443470424000002,-0.6525087188254379,-0.6529658245668624,-0.6524043794334882,-0.6527679707077836,-0.6827699871441618
1986-10-29,0.149554,0.149554,0.147879,0.148996,85433600,1986,10,29,2,0.022366398915999997,0.022115895966,0.022115895966,-0.6526844590732117,-0.6531834296248284,-0.6523599547733369,-0.6527679707077836,-0.9240276820343526
1986-10-30,0.149554,0.155134,0.148996,0.152902,293440000,1986,10,30,3,0.023200910236,0.022282947783999998,0.023114345463999996,-0.6526844590732117,-0.652748219508896,-0.6522710258389477,-0.6524602477169528,-0.0406211541359646
1986-10-31,0.152902,0.155692,0.152902,0.154576,121296000,1986,10,31,4,0.023805618184,0.023379021604000003,0.023805618184,-0.652420848701551,-0.6527046984973028,-0.6519600532178882,-0.6523283664351681,-0.7717194921608528
1986-11-03,0.155134,0.156808,0.154576,0.15625,151827200,1986,11,3,0,0.024326252272,0.023979993183999997,0.024238753408,-0.6522451084537771,-0.6526176564741163,-0.651826779237434,-0.6521964851533835,-0.6420529944734198
1986-11-04,0.155692,0.160156,0.151228,0.159598,246400000,1986,11,4,1,0.024935007952,0.023544989776,0.024220071568,-0.6522011733918337,-0.6523565304045569,-0.6520933271983422,-0.6519327225898142,-0.24040079107184817
1986-11-05,0.159598,0.165737,0.158482,0.165179,624960000,1986,11,5,2,0.026451293725999997,0.025293410236,0.026266331234,-0.6518936279582294,-0.65192124229398,-0.6515158066163745,-0.6514930395350711,1.3673496204597861
1986-11-06,0.163504,0.164621,0.159598,0.161272,331520000,1986,11,6,3,0.026916191984,0.026094911392,0.026273182357999997,-0.6515860825246252,-0.6520082843171665,-0.6514269572960716,-0.6518008413080296,0.12110521862165542
1986-11-07,0.160714,0.161272,0.155692,0.159598,143158400,1986,11,7,4,0.025918668207999998,0.025021884087999997,0.025108760224,-0.6518057578343425,-0.6522694883813703,-0.6517379299171313,-0.6519327225898142,-0.6788695275658897
1986-11-10,0.160156,0.160156,0.156808,0.157924,105884800,1986,11,10,0,0.025649944335999996,0.025113742047999998,0.025113742047999998,-0.6518496928962859,-0.6523565304045569,-0.6516490805968286,-0.6520646038715989,-0.8371711065474661
1986-11-11,0.158482,0.159598,0.157366,0.158482,50176000,1986,11,11,1,0.025293410236,0.024939678412000003,0.025115298868,-0.6519814980821165,-0.6524000514161501,-0.6516046559366772,-0.6520206434443374,-1.0737672765758195
1986-11-12,0.159598,0.163504,0.15904,0.163504,130995200,1986,11,12,2,0.026094911392,0.025382465919999996,0.02600367616,-0.6518936279582294,-0.6520954043349975,-0.6514713819562231,-0.6516249995989835,-0.7305268336878825
1986-11-13,0.162946,0.162946,0.158482,0.158482,137513600,1986,11,13,3,0.026551398916000002,0.025824007972000004,0.025824007972000004,-0.6516300175865687,-0.6521389253465907,-0.6515158066163745,-0.6520206434443374,-0.7028430839981957
1986-11-14,0.158482,0.158482,0.155692,0.157366,135116800,1986,11,14,4,0.025116544324000005,0.024674379544,0.024674379544,-0.6519814980821165,-0.6524870934393366,-0.6517379299171313,-0.6521085642988604,-0.7130223321658813
1986-11-17,0.157366,0.165179,0.15625,0.162388,141680000,1986,11,17,0,0.025993558514,0.0245884375,0.025809218749999998,-0.6520693682060034,-0.6519647633055733,-0.6516935052569799,-0.6517129204535065,-0.6851483161553032
1986-11-18,0.162388,0.164063,0.156808,0.157924,170060800,1986,11,18,1,0.026641862444,0.025463737504,0.025726390903999998,-0.6516739526485121,-0.6520518053287597,-0.6516490805968286,-0.6520646038715989,-0.5646146018706535
1986-11-19,0.156808,0.157366,0.154018,0.15625,302400000,1986,11,19,2,0.024676247728000002,0.024151254544,0.024237196588,-0.6521133032679468,-0.6525741354625231,-0.6518712038975853,-0.6521964851533835,-0.002567889957701065
1986-11-20,0.155692,0.157924,0.155692,0.157366,295680000,1986,11,20,3,0.024587503408000002,0.024239998864,0.024587503408000002,-0.6522011733918337,-0.6525306144509299,-0.6517379299171313,-0.6521085642988604,-0.031107838091398717
1986-11-21,0.157366,0.16183,0.156808,0.160714,286720000,1986,11,21,4,0.025466539780000002,0.024676247728000002,0.02537623864,-0.6520693682060034,-0.6522259673697771,-0.6516490805968286,-0.6518448017352911,-0.06916110226966225
1986-11-24,0.16183,0.170201,0.160714,0.169643,376320000,1986,11,24,0,0.02754362783,0.02600834662,0.027353683514,-0.6517178877104556,-0.651573074201234,-0.651338107975769,-0.6511413561169787,0.3113715395129731
1986-11-25,0.169643,0.180246,0.169643,0.179688,844386400,1986,11,25,1,0.030577472177999995,0.028778747448999997,0.030577472177999995,-0.6511027181065769,-0.6507896179979112,-0.6506272337992607,-0.6503499896441431,2.2992570721210948
1986-11-26,0.179129,0.184152,0.178571,0.180804,506240000,1986,11,26,2,0.032986963608000006,0.031987244659000005,0.032884206792000006,-0.6503558220535381,-0.6504849709167586,-0.6499164392368388,-0.6502620687896201,0.8631438700977944
1986-11-28,0.180804,0.181362,0.176897,0.178571,220550400,1986,11,28,4,0.032790975048,0.031983685187999995,0.032082393714,-0.6502239381310375,-0.6507025759747248,-0.6500497132172929,-0.650437989280794,-0.3501844582261385
1986-12-01,0.178571,0.179129,0.174665,0.179129,347200000,1986,12,1,0,0.031987244659000005,0.031190103715,0.031287566785,-0.6503997571154816,-0.6508767380157422,-0.6502274118578985,-0.6503940288535325,0.1876984309336166
1986-12-02,0.180804,0.186384,0.178571,0.185268,369600000,1986,12,2,1,0.033698972736,0.032286351084,0.033282777264,-0.6502239381310375,-0.6503108868703856,-0.6499164392368388,-0.6499103853715277,0.28283159137927544
1986-12-03,0.185826,0.191964,0.185268,0.190848,336000000,1986,12,3,2,0.035671902264,0.034427611367999995,0.035564786352,-0.6498285225735464,-0.6498756767544531,-0.649383263700936,-0.6494707810989123,0.14013185071078718
1986-12-04,0.19029,0.190848,0.1875,0.189732,268800000,1986,12,4,3,0.03631646592,0.035679375,0.035783999999999996,-0.6494770420779987,-0.6499627187776396,-0.6492055650603306,-0.6495587019534355,-0.14526763062618933
1986-12-05,0.19029,0.195313,0.189732,0.195313,262080000,1986,12,5,4,0.037166110769999997,0.03610410228,0.037057126116,-0.6494770420779987,-0.6496144726902493,-0.6490278664197251,-0.6491190188986923,-0.17380757875988698
1986-12-08,0.194754,0.195871,0.189174,0.189732,347200000,1986,12,8,0,0.038146660734,0.036842393196,0.037053700554,-0.649125561582451,-0.649570951678656,-0.6490722910798765,-0.6495587019534355,0.1876984309336166
1986-12-09,0.189174,0.19029,0.183594,0.189174,302400000,1986,12,9,1,0.03599792046,0.034731211356000005,0.03493610226,-0.6495649122018856,-0.650006239789233,-0.6495165376813902,-0.649602662380697,-0.002567889957701065
1986-12-10,0.189174,0.195313,0.1875,0.194196,244160000,1986,12,10,2,0.036948141462,0.035470125000000005,0.0366211875,-0.6495649122018856,-0.6496144726902493,-0.6492055650603306,-0.6492070185353431,-0.24991410711641404
1986-12-11,0.194754,0.195871,0.19029,0.191406,226240000,1986,12,11,3,0.038146660734,0.03705973866,0.03727229259,-0.649125561582451,-0.649570951678656,-0.6489834417595738,-0.6494268206716507,-0.32602063547294113
1986-12-12,0.191406,0.191964,0.184152,0.184152,180118400,1986,12,12,4,0.036743061384,0.035247797712,0.035350554528000004,-0.6493891719541117,-0.6498756767544531,-0.6494721130212389,-0.6499983062260509,-0.5218998128305526
1986-12-15,0.183036,0.186384,0.180246,0.186384,209059200,1986,12,15,0,0.034114981824,0.032991506856,0.033594970464,-0.6500481978832637,-0.6503108868703856,-0.6497830856422984,-0.6498224645170046,-0.39898776953476145
1986-12-16,0.185826,0.189732,0.185826,0.189732,151939200,1986,12,16,1,0.035257138632,0.034531302275999994,0.035257138632,-0.6498285225735464,-0.6500497608008262,-0.6493388390407846,-0.6495587019534355,-0.6415773286711914
1986-12-17,0.189174,0.189732,0.182478,0.184152,151110400,1986,12,17,2,0.035892361368,0.034520093172,0.034621915896,-0.6495649122018856,-0.6500497608008262,-0.6496053870016929,-0.6499983062260509,-0.6450972556076808
1986-12-18,0.183594,0.186942,0.18192,0.18471,175056000,1986,12,18,3,0.034321429548,0.033399420480000004,0.03400848864,-0.6500042628213203,-0.6502673658587923,-0.6496498116618443,-0.6499543457987893,-0.5433999070912716
1986-12-19,0.18471,0.189732,0.18471,0.188058,199091200,1986,12,19,4,0.03504539772,0.034117784100000006,0.03504539772,-0.6499163926974333,-0.6500497608008262,-0.6494276883610873,-0.6496905832352201,-0.4413220259330796
1986-12-22,0.1875,0.189732,0.186384,0.188058,164371200,1986,12,22,0,0.03557475,0.034947,0.035363009088000004,-0.6496967173877161,-0.6500497608008262,-0.6492944143806333,-0.6496905832352201,-0.5887784246238509
1986-12-23,0.188616,0.189174,0.186942,0.188058,244160000,1986,12,23,1,0.035681243184000004,0.035260252272,0.035364565908,-0.6496088472638292,-0.6500932818124194,-0.6492499897204819,-0.6496905832352201,-0.24991410711641404
1986-12-24,0.1875,0.188058,0.185826,0.186942,95760000,1986,12,24,2,0.035260875,0.034842374999999995,0.034946065908,-0.6496967173877161,-0.6501803238356059,-0.6493388390407846,-0.6497785040897431,-0.8801712950689039
1986-12-26,0.186942,0.186942,0.183036,0.183036,89868800,1986,12,26,4,0.034947311364,0.034217115912,0.034217115912,-0.6497406524496595,-0.6502673658587923,-0.6495609623415416,-0.650086227080574,-0.9051913162661122
1986-12-29,0.183036,0.183594,0.179688,0.180804,117644800,1986,12,29,0,0.033604311384,0.032889372768,0.032989638672,-0.6500481978832637,-0.6505284919283518,-0.6498275103024497,-0.6502620687896201,-0.7872261973134952
1986-12-30,0.180804,0.185268,0.180246,0.183036,148153600,1986,12,30,1,0.033497195471999995,0.032589197784,0.033393815928,-0.6502239381310375,-0.6503979288935721,-0.6497830856422984,-0.650086227080574,-0.6576548327865078
1986-12-31,0.183036,0.18471,0.180246,0.180804,132563200,1986,12,31,2,0.03380857956,0.032991506856,0.03329323866,-0.6500481978832637,-0.6504414499051653,-0.6497830856422984,-0.6502620687896201,-0.7238675124566863
1987-01-02,0.180246,0.183594,0.179129,0.182478,120870400,1987,1,2,4,0.033092084124,0.032287285734,0.032887009626000004,-0.650267873192981,-0.6505284919283518,-0.6498720145766874,-0.6501301875078356,-0.7735270222093203
1987-01-05,0.184152,0.19308,0.183036,0.191964,239680000,1987,1,5,0,0.03555606816,0.033706445472,0.03534059088,-0.6499603277593768,-0.6497886347312667,-0.6495609623415416,-0.6493828602443892,-0.2689407392055458
1987-01-06,0.192522,0.196429,0.19029,0.195313,324800000,1987,1,6,1,0.037816903937999996,0.03663501138,0.037378474409999994,-0.6493013018302248,-0.6495274306670628,-0.6489834417595738,-0.6491190188986923,0.09256527048795778
1987-01-07,0.195871,0.200335,0.194754,0.199777,434560000,1987,1,7,2,0.039239816785,0.038146660734,0.03901604259000001,-0.6490376127218939,-0.64922278358591,-0.6486280444783628,-0.6487673354806,0.5587177566716861
1987-01-08,0.199777,0.201451,0.198661,0.199777,291200000,1987,1,8,3,0.040245276427,0.039687898597000004,0.040020457110999996,-0.6487300672882897,-0.6491357415627236,-0.6483169922432168,-0.6487673354806,-0.05013447018053049
1987-01-09,0.199777,0.204241,0.198103,0.202567,239680000,1987,1,9,4,0.040802654257000005,0.039576423031,0.040460754823,-0.6487300672882897,-0.6489181365047575,-0.6483614169033682,-0.6485475333442922,-0.2689407392055458
1987-01-12,0.203125,0.204241,0.199777,0.203125,232960000,1987,1,12,0,0.041486453125,0.040579703125000005,0.040802654257000005,-0.648466456916629,-0.6489181365047575,-0.6482281429229142,-0.6485035729170306,-0.2974806873392435
1987-01-13,0.201451,0.202567,0.199219,0.199219,211724800,1987,1,13,1,0.040807324717,0.040132866769,0.040355195173,-0.6485982621024593,-0.6490486995395371,-0.6482725675830655,-0.6488112959078615,-0.38766692344172804
1987-01-14,0.199219,0.215402,0.198661,0.214844,504000000,1987,1,14,2,0.042912171038000005,0.039577045759,0.042791976722000004,-0.6487740023502332,-0.6480476382782482,-0.6483169922432168,-0.6475803251624106,0.8536305540532285
1987-01-15,0.215402,0.229353,0.214286,0.222656,546560000,1987,1,15,3,0.049403094906000006,0.046157632972000005,0.049147136958,-0.6474998068172026,-0.6469595349937727,-0.6470730221448922,-0.6469648791807489,1.0343835588999803
1987-01-16,0.223214,0.223214,0.21317,0.217634,407680000,1987,1,16,4,0.049824489795999995,0.047582528379999996,0.047582528379999996,-0.6468847159499941,-0.6474383441159427,-0.6471618714651949,-0.6473605230261028,0.44455796413689547
1987-01-19,0.217634,0.237165,0.213728,0.237165,362880000,1987,1,19,0,0.05161516761,0.046514479552,0.050688801119999995,-0.6473240665694288,-0.6463502408314673,-0.6471174468050436,-0.6458218292898211,0.2542916432455778
1987-01-20,0.245536,0.248884,0.229911,0.230469,775040000,1987,1,20,1,0.061109981824,0.056451427296,0.057221169324,-0.6451271559989153,-0.6454362215933647,-0.6458290520465675,-0.6463493544169596,2.0047417954457005
1987-01-21,0.227121,0.228237,0.21875,0.21875,533120000,1987,1,21,2,0.051837415676999996,0.04968271875,0.04992684375,-0.6465770917797197,-0.6470465770169591,-0.6467176248636811,-0.6472726021715797,0.977303662632585
1987-01-22,0.218192,0.234933,0.216518,0.234375,472640000,1987,1,22,3,0.051260501136,0.047242495456,0.050867223294,-0.6472801315074853,-0.6465243248778402,-0.6468953235042866,-0.6460416314261288,0.7204441294293061
1987-01-23,0.234375,0.236607,0.22433,0.22433,459200000,1987,1,23,4,0.055454765625,0.05257734375,0.05307804831,-0.6460059359744547,-0.6463937618430605,-0.6462733782621675,-0.6468329978989642,0.6633642331619108
1987-01-26,0.223214,0.225446,0.220982,0.222098,351680000,1987,1,26,0,0.050322703444,0.049326276148,0.04981950797200001,-0.6468847159499941,-0.6472642600695697,-0.6465399262230758,-0.6470088396080104,0.20672506302274837
1987-01-27,0.223214,0.237165,0.222656,0.235491,378560000,1987,1,27,1,0.05293854830999999,0.049699936384,0.05280621024,-0.6468847159499941,-0.6463502408314673,-0.6464066522426215,-0.6459537105716057,0.320884855557539
1987-01-28,0.236607,0.248884,0.232701,0.24721,414400000,1987,1,28,2,0.058887696588,0.055058685507,0.057915555683999996,-0.6458301957266809,-0.6454362215933647,-0.6456069287458106,-0.6450304628169855,0.4730979122705931
1987-01-29,0.249442,0.25558,0.238281,0.241629,557760000,1987,1,29,3,0.06375238636,0.059437289202,0.06089985797999999,-0.644819610565311,-0.6449139694542457,-0.6451626821442968,-0.6454701458717287,1.0819501391228097
1987-01-30,0.241071,0.249442,0.234933,0.247768,409920000,1987,1,30,4,0.060133232382,0.056635533243000004,0.058602157386,-0.6454787152311332,-0.6453927005817715,-0.6454292301052051,-0.644986502389724,0.45407128018146137
1987-02-02,0.247768,0.25,0.242188,0.249442,246400000,1987,2,2,0,0.061942,0.060006436383999995,0.060547,-0.6449514157511415,-0.6453491795701782,-0.6448516299091509,-0.6448546211079393,-0.24040079107184817
1987-02-03,0.25,0.250558,0.24442,0.247768,178617600,1987,2,3,1,0.0626395,0.061105,0.06124138636,-0.6447756755033676,-0.645305658558585,-0.6446739312685456,-0.644986502389724,-0.5282737345804118
1987-02-04,0.247768,0.247768,0.242746,0.245536,217840000,1987,2,4,2,0.061388981823999995,0.060144690928,0.060144690928,-0.6449514157511415,-0.6455232636165511,-0.6448072052489996,-0.6451623440987702,-0.3616955706400632
1987-02-05,0.245536,0.246094,0.237165,0.240513,340480000,1987,2,5,3,0.060424936384000004,0.05823254544,0.05836488351,-0.6451271559989153,-0.645653826651331,-0.6452515314645997,-0.6455580667262518,0.15915848279991895
1987-02-06,0.241071,0.241071,0.236049,0.241071,293440000,1987,2,6,4,0.058115227041,0.056904568479,0.056904568479,-0.6454787152311332,-0.6460455937503146,-0.6453403807849024,-0.6455141062989902,-0.0406211541359646
1987-02-09,0.236049,0.238281,0.233259,0.234933,157001600,1987,2,9,0,0.056245991769,0.055060553691,0.055581187778999994,-0.6458741307886243,-0.6462631988082806,-0.6455625040856592,-0.6459976709988672,-0.6200772344104726
1987-02-10,0.234375,0.235491,0.230469,0.235491,166790400,1987,2,10,1,0.055193203125,0.054016171875000005,0.054273375279,-0.6460059359744547,-0.646480803866247,-0.6457846273864162,-0.6459537105716057,-0.5785040432957197
1987-02-11,0.236607,0.253348,0.235491,0.252232,342720000,1987,2,11,2,0.05994391023600001,0.055718819037,0.059661173868,-0.6458301957266809,-0.6450880535006187,-0.6453848054450537,-0.6446348189716317,0.16867179884448485
1987-02-12,0.254464,0.267299,0.254464,0.261719,710080000,1987,2,12,3,0.068017972736,0.06475192729600002,0.068017972736,-0.6444241950078199,-0.6439999502161433,-0.6438742873858208,-0.6438874129260578,1.7288556301532898
